,id,year,title,ref,author
5,@articleVarol2017LearningFS,2017,Learning from Synthetic Humans,"Varol, G. et al. “Learning from Synthetic Humans.” 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2017): 4627-4635.","['G. Varol ', ' J. Romero ', ' X. Martin ', ' Naureen Mahmood ', ' Michael J. Black ', ' I. Laptev ', ' C. Schmid']"
6,@inproceedingsWilliams1978CastingCS,1978,Casting curved shadows on curved surfaces,"Williams, L.. “Casting curved shadows on curved surfaces.” SIGGRAPH '78 (1978).",['L. Williams']
7,@articleChang2015ShapeNetAI,2015,ShapeNet: An Information-Rich 3D Model Repository,"Chang, Angel X. et al. “ShapeNet: An Information-Rich 3D Model Repository.” ArXiv abs/1512.03012 (2015): n. pag.","['Angel X. Chang ', ' T. Funkhouser ', ' L. Guibas ', ' P. Hanrahan ', ' Qixing Huang ', ' Zimo Li ', ' S. Savarese ', ' M. Savva ', ' Shuran Song ', ' H. Su ', ' J. Xiao ', ' L. Yi ', ' F. Yu']"
8,@articleSadeghi2017CAD2RLRS,2017,(CAD)\$^2\$RL: Real Single-Image Flight without a Single Real Image,"Sadeghi, F. and S. Levine. “(CAD)$^2$RL: Real Single-Image Flight without a Single Real Image.” ArXiv abs/1611.04201 (2017): n. pag.","['F. Sadeghi ', ' S. Levine']"
9,@articleJohnsonRoberson2017DrivingIT,2017,Driving in the Matrix: Can virtual worlds replace human-generated annotations for real world tasks?,"Johnson-Roberson, Matthew et al. “Driving in the Matrix: Can virtual worlds replace human-generated annotations for real world tasks?” 2017 IEEE International Conference on Robotics and Automation (ICRA) (2017): 746-753.","['Matthew Johnson-Roberson ', ' Charles Barto ', ' R. Mehta ', ' S. N. Sridhar ', ' Karl Rosaen ', ' R. Vasudevan']"
10,@articleEslami2016AttendIR,2016,"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models","Eslami, S. et al. “Attend, Infer, Repeat: Fast Scene Understanding with Generative Models.” ArXiv abs/1603.08575 (2016): n. pag.","['S. Eslami ', ' N. Heess ', ' T. Weber ', ' Y. Tassa ', ' David Szepesvari ', ' K. Kavukcuoglu ', ' Geoffrey E. Hinton']"
11,@articleChen2016SynthesizingTI,2016,Synthesizing Training Images for Boosting Human 3D Pose Estimation,"Chen, W. et al. “Synthesizing Training Images for Boosting Human 3D Pose Estimation.” 2016 Fourth International Conference on 3D Vision (3DV) (2016): 479-488.","['W. Chen ', ' Hongxia Wang ', ' Yangyan Li ', ' H. Su ', ' Z. Wang ', ' C. Tu ', ' D. Lischinski ', ' D. Cohen-Or ', ' B. Chen']"
12,@inproceedingsRamamoorthi2001AnER,2001,An efficient representation for irradiance environment maps,"Ramamoorthi, R. and P. Hanrahan. “An efficient representation for irradiance environment maps.” SIGGRAPH '01 (2001).","['R. Ramamoorthi ', ' P. Hanrahan']"
13,@articleKato2018Neural3M,2018,Neural 3D Mesh Renderer,"Kato, H. et al. “Neural 3D Mesh Renderer.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 3907-3916.","['H. Kato ', ' Y. Ushiku ', ' T. Harada']"
14,@articleVeeravasarapu2017AdversariallyTS,2017,Adversarially Tuned Scene Generation,"Veeravasarapu, V. et al. “Adversarially Tuned Scene Generation.” 2017 IEEE Conference on Computer Vision and Pattern Recognition (CVPR) (2017): 6441-6449.","['V. Veeravasarapu ', ' C. Rothkopf ', ' Visvanathan Ramesh']"
15,@articleKajiya1986TheRE,1986,The rendering equation,"Kajiya, J.. “The rendering equation.” Proceedings of the 13th annual conference on Computer graphics and interactive techniques (1986): n. pag.",['J. Kajiya']
16,@articleEslami2018NeuralSR,2018,Neural scene representation and rendering,"Eslami, S. et al. “Neural scene representation and rendering.” Science 360 (2018): 1204 - 1210.","['S. Eslami ', ' Danilo Jimenez Rezende ', "" Fr\\'ed\\'eric Besse "", ' Fabio Viola ', ' Ari S. Morcos ', ' Marta Garnelo ', ' Avraham Ruderman ', ' Andrei A. Rusu ', ' Ivo Danihelka ', ' K. Gregor ', ' David P. Reichert ', ' Lars Buesing ', ' T. Weber ', ' Oriol Vinyals ', ' Dan Rosenbaum ', ' Neil C. Rabinowitz ', ' Helen King ', ' Chloe Hillier ', ' M. Botvinick ', ' Daan Wierstra ', ' K. Kavukcuoglu ', ' D. Hassabis']"
17,@articleGenova2018UnsupervisedTF,2018,Unsupervised Training for 3D Morphable Model Regression,"Genova, Kyle et al. “Unsupervised Training for 3D Morphable Model Regression.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 8377-8386.","['Kyle Genova ', ' F. Cole ', ' A. Maschinot ', ' Aaron Sarna ', ' D. Vlasic ', ' W. Freeman']"
18,@inproceedingsSloan2005LocalDP,2005,"Local, deformable precomputed radiance transfer","Sloan, P. et al. “Local, deformable precomputed radiance transfer.” SIGGRAPH 2005 (2005).","['P. Sloan ', ' Ben Luna ', ' John Snyder']"
19,@articleHu2017AvatarDF,2017,Avatar digitization from a single image for real-time rendering,"Hu, L. et al. “Avatar digitization from a single image for real-time rendering.” ACM Transactions on Graphics (TOG) 36 (2017): 1 - 14.","['L. Hu ', ' S. Saito ', ' Lingyu Wei ', ' K. Nagano ', ' Jaewoo Seo ', ' Jens Fursund ', ' I. Sadeghi ', ' C. Sun ', ' Yen-Chun Chen ', ' Hao Li']"
20,@inproceedingsGreen2003SphericalHL,2003,Spherical Harmonic Lighting: The Gritty Details,"Green, R.. “Spherical Harmonic Lighting: The Gritty Details.” (2003).",['R. Green']
21,@articleLiu2017MaterialEU,2017,Material Editing Using a Physically Based Rendering Network,"Liu, Guilin et al. “Material Editing Using a Physically Based Rendering Network.” 2017 IEEE International Conference on Computer Vision (ICCV) (2017): 2280-2288.","['Guilin Liu ', ' D. Ceylan ', ' Ersin Yumer ', ' Jimei Yang ', ' J. Lien']"
22,@inproceedingsPreetham1999APA,1999,A practical analytic model for daylight,"Preetham, A. J. et al. “A practical analytic model for daylight.” SIGGRAPH '99 (1999).","['A. J. Preetham ', ' P. Shirley ', ' B. Smits']"
23,@articleJames20163DSF,2016,3D Simulation for Robot Arm Control with Deep Q-Learning,"James, Stephen and Edward Johns. “3D Simulation for Robot Arm Control with Deep Q-Learning.” ArXiv abs/1609.03759 (2016): n. pag.","['Stephen James ', ' Edward Johns']"
24,@articleSun2018TrainingAW,2018,Training Augmentation with Adversarial Examples for Robust Speech Recognition,"Sun, S. et al. “Training Augmentation with Adversarial Examples for Robust Speech Recognition.” ArXiv abs/1806.02782 (2018): n. pag.","['S. Sun ', ' Ching-Feng Yeh ', ' Mari Ostendorf ', ' M. Hwang ', ' L. Xie']"
25,@inproceedingsMiller1994EfficientAF,1994,Efficient algorithms for local and global accessibility shading,"Miller, G.. “Efficient algorithms for local and global accessibility shading.” SIGGRAPH '94 (1994).",['G. Miller']
26,@articleMovshovitzAttias2016HowUI,2016,How Useful Is Photo-Realistic Rendering for Visual Learning?,"Movshovitz-Attias, Yair et al. “How Useful Is Photo-Realistic Rendering for Visual Learning?” ArXiv abs/1603.08152 (2016): n. pag.","['Yair Movshovitz-Attias ', ' T. Kanade ', ' Yaser Sheikh']"
27,@articleGoodfellow2018DefenseAT,2018,Defense Against the Dark Arts: An overview of adversarial example security research and future research directions,"Goodfellow, Ian J.. “Defense Against the Dark Arts: An overview of adversarial example security research and future research directions.” ArXiv abs/1806.04169 (2018): n. pag.",['Ian J. Goodfellow']
28,@articleVeeravasarapu2017ModelDrivenSF,2017,Model-Driven Simulations for Computer Vision,"Veeravasarapu, V. et al. “Model-Driven Simulations for Computer Vision.” 2017 IEEE Winter Conference on Applications of Computer Vision (WACV) (2017): 1063-1071.","['V. Veeravasarapu ', ' C. Rothkopf ', ' Visvanathan Ramesh']"
29,@articleLiu2018PaparazziSE,2018,Paparazzi: surface editing by way of multi-view image processing,"Liu, Hsueh-Ti Derek et al. “Paparazzi: surface editing by way of multi-view image processing.” ACM Trans. Graph. 37 (2018): 221:1-221:11.","['Hsueh-Ti Derek Liu ', ' Michael Tao ', ' A. Jacobson']"
30,@inproceedingsHabel2008EfficientSH,2008,Efficient Spherical Harmonics Lighting with the Preetham Skylight Model,"Habel, R. et al. “Efficient Spherical Harmonics Lighting with the Preetham Skylight Model.” Eurographics (2008).","['R. Habel ', ' B. Mustata ', ' M. Wimmer']"
0,@articleAnjos2011CountermeasuresTP,2011,Counter-measures to photo attacks in face recognition: A public database and a baseline,"Anjos, A. and S. Marcel. “Counter-measures to photo attacks in face recognition: A public database and a baseline.” 2011 International Joint Conference on Biometrics (IJCB) (2011): 1-7.","['A. Anjos ', ' S. Marcel']"
1,@articleSainath2013DeepCN,2013,Deep convolutional neural networks for LVCSR,"Sainath, T. et al. “Deep convolutional neural networks for LVCSR.” 2013 IEEE International Conference on Acoustics, Speech and Signal Processing (2013): 8614-8618.","['T. Sainath ', ' Abdel-rahman Mohamed ', ' Brian Kingsbury ', ' B. Ramabhadran']"
2,@articleSermanet2014OverFeatIR,2014,"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks","Sermanet, Pierre et al. “OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks.” CoRR abs/1312.6229 (2014): n. pag.","['Pierre Sermanet ', ' D. Eigen ', ' X. Zhang ', ' Micha\\""el Mathieu ', ' R. Fergus ', ' Y. LeCun']"
3,@articleShalevShwartz2010LearnabilitySA,2010,"Learnability, Stability and Uniform Convergence","Shalev-Shwartz, S. et al. “Learnability, Stability and Uniform Convergence.” J. Mach. Learn. Res. 11 (2010): 2635-2670.","['S. Shalev-Shwartz ', ' O. Shamir ', ' Nathan Srebro ', ' K. Sridharan']"
4,@inproceedingsGlorot2011DomainAF,2011,Domain Adaptation for Large-Scale Sentiment Classification: A Deep Learning Approach,"Glorot, Xavier et al. “Domain Adaptation for Large-Scale Sentiment Classification: A Deep Learning Approach.” ICML (2011).","['Xavier Glorot ', ' Antoine Bordes ', ' Yoshua Bengio']"
5,@articleCybenko1989ApproximationBS,1989,Approximation by superpositions of a sigmoidal function,"Cybenko, G.. “Approximation by superpositions of a sigmoidal function.” Mathematics of Control, Signals and Systems 2 (1989): 303-314.",['G. Cybenko']
6,@articleHinton2007LearningML,2007,Learning multiple layers of representation,"Hinton, Geoffrey E.. “Learning multiple layers of representation.” Trends in Cognitive Sciences 11 (2007): 428-434.",['Geoffrey E. Hinton']
7,@articleBergstra2012RandomSF,2012,Random Search for Hyper-Parameter Optimization,"Bergstra, J. and Yoshua Bengio. “Random Search for Hyper-Parameter Optimization.” J. Mach. Learn. Res. 13 (2012): 281-305.","['J. Bergstra ', ' Yoshua Bengio']"
8,@articlePascanu2012UnderstandingTE,2012,Understanding the exploding gradient problem,"Pascanu, Razvan et al. “Understanding the exploding gradient problem.” ArXiv abs/1211.5063 (2012): n. pag.","['Razvan Pascanu ', ' Tomas Mikolov ', ' Yoshua Bengio']"
9,@articleTibes2010ResultsFA,2010,"Results from a phase I, dose-escalation study of PX-478, an orally available inhibitor of HIF-1\alpha\.","Tibes, R. et al. “Results from a phase I, dose-escalation study of PX-478, an orally available inhibitor of HIF-1{alpha}.” Journal of Clinical Oncology 28 (2010): 3076-3076.","['R. Tibes ', ' G. Falchook ', ' D. V. Hoff ', ' G. Weiss ', ' T. Iyengar ', ' R. Kurzrock ', ' L. Pestano ', ' A. M. Lowe ', ' R. Herbst']"
10,@articleArimoto2015CulturalPO,2015,"Cultural Perspectives on Classroom Assessment: A Path Toward the “Japanese Assessment for Learning Network""","Arimoto, Masahiro et al. “Cultural Perspectives on Classroom Assessment: A Path Toward the “Japanese Assessment for Learning Network"".” Annual Bulletin 1 (2015): 41-62.","['Masahiro Arimoto ', ' I. Clark ', ' S. Yamamoto ', ' Masamitsu Shinkawa']"
11,@inproceedingsGlorot2011DomainAF,2011,Domain Adaptation for Large-Scale Sentiment Classification: A Deep Learning Approach,"Glorot, Xavier et al. “Domain Adaptation for Large-Scale Sentiment Classification: A Deep Learning Approach.” ICML (2011).","['Xavier Glorot ', ' Antoine Bordes ', ' Yoshua Bengio']"
12,@articleDayalan2017RecentAI,2017,Recent Advances in the Artificial intelligence,"Dayalan, Muthu. “Recent Advances in the Artificial intelligence.” Journal of emerging technologies and innovative research (2017): n. pag.",['Muthu Dayalan']
0,@articleAmsaleg2017TheVO,2017,The vulnerability of learning to adversarial perturbation increases with intrinsic dimensionality,"Amsaleg, L. et al. “The vulnerability of learning to adversarial perturbation increases with intrinsic dimensionality.” 2017 IEEE Workshop on Information Forensics and Security (WIFS) (2017): 1-6.","['L. Amsaleg ', ' J. Bailey ', ' D. Barbe ', ' S. Erfani ', ' M. E. Houle ', ' Vinh Nguyen ', "" M. Radovanovi\\'c""]"
1,@articleRouhani2017CuRTAILCA,2017,CuRTAIL: ChaRacterizing and Thwarting AdversarIal deep Learning,"Rouhani, B. et al. “CuRTAIL: ChaRacterizing and Thwarting AdversarIal deep Learning.” ArXiv abs/1709.02538 (2017): n. pag.","['B. Rouhani ', ' Mohammad Samragh ', ' T. Javidi ', ' F. Koushanfar']"
2,@inproceedingsRouhani2018TowardsSD,2018,Towards Safe Deep Learning: Unsupervised Defense Against Generic Adversarial Attacks,"Rouhani, B. et al. “Towards Safe Deep Learning: Unsupervised Defense Against Generic Adversarial Attacks.” (2018).","['B. Rouhani ', ' Mohammad Samragh ', ' T. Javidi ', ' F. Koushanfar']"
3,@inproceedingsHoule2017LocalID,2017,Local Intrinsic Dimensionality I: An Extreme-Value-Theoretic Foundation for Similarity Applications,"Houle, M. E.. “Local Intrinsic Dimensionality I: An Extreme-Value-Theoretic Foundation for Similarity Applications.” SISAP (2017).",['M. E. Houle']
4,@inproceedingsHoule2017LocalID,2017,Local Intrinsic Dimensionality II: Multivariate Analysis and Distributional Support,"Houle, M. E.. “Local Intrinsic Dimensionality II: Multivariate Analysis and Distributional Support.” SISAP (2017).",['M. E. Houle']
5,@inproceedingsKarger2002FindingNN,2002,Finding nearest neighbors in growth-restricted metrics,"Karger, D. and M. Ruhl. “Finding nearest neighbors in growth-restricted metrics.” STOC '02 (2002).","['D. Karger ', ' M. Ruhl']"
6,@articleHoule2012GeneralizedED,2012,Generalized Expansion Dimension,"Houle, M. E. et al. “Generalized Expansion Dimension.” 2012 IEEE 12th International Conference on Data Mining Workshops (2012): 587-594.","['M. E. Houle ', ' H. Kashima ', ' M. Nett']"
7,@articleSmith2002AnIT,2002,An Introduction to Statistical Modeling of Extreme Values,"Smith, E. P.. “An Introduction to Statistical Modeling of Extreme Values.” Technometrics 44 (2002): 397 - 397.",['E. P. Smith']
8,@articleSmith2002AnIT,2002,An Introduction to Statistical Modeling of Extreme Values,"Smith, E. P.. “An Introduction to Statistical Modeling of Extreme Values.” Technometrics 44 (2002): 397 - 397.",['E. P. Smith']
0,@articleCao2017MitigatingEA,2017,Mitigating Evasion Attacks to Deep Neural Networks via Region-based Classification,"Cao, Xiaoyu and N. Gong. “Mitigating Evasion Attacks to Deep Neural Networks via Region-based Classification.” Proceedings of the 33rd Annual Computer Security Applications Conference (2017): n. pag.","['Xiaoyu Cao ', ' N. Gong']"
1,@articleWang2017VisualCA,2017,Visual Concepts and Compositional Voting,"Wang, Jianyu et al. “Visual Concepts and Compositional Voting.” ArXiv abs/1711.04451 (2017): n. pag.","['Jianyu Wang ', ' Zhishuai Zhang ', ' Cihang Xie ', ' Yuyin Zhou ', ' Vittal Premach', 'ran ', ' Jun Zhu ', ' Lingxi Xie ', ' A. Yuille']"
2,@articleZhang2018SingleShotOD,2018,Single-Shot Object Detection with Enriched Semantics,"Zhang, Zhishuai et al. “Single-Shot Object Detection with Enriched Semantics.” 2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition (2018): 5813-5821.","['Zhishuai Zhang ', ' Siyuan Qiao ', ' Cihang Xie ', ' W. Shen ', ' Bo Wang ', ' A. Yuille']"
3,@articleZhang2017DeepVotingAE,2017,DeepVoting: An Explainable Framework for Semantic Part Detection under Partial Occlusion,"Zhang, Zhishuai et al. “DeepVoting: An Explainable Framework for Semantic Part Detection under Partial Occlusion.” ArXiv abs/1709.04577 (2017): n. pag.","['Zhishuai Zhang ', ' Cihang Xie ', ' Jianyu Wang ', ' Lingxi Xie ', ' A. Yuille']"
0,@inproceedingsEfron1993AnIT,1993,An Introduction to the Bootstrap,"Efron, B. and R. Tibshirani. “An Introduction to the Bootstrap.” (1993).","['B. Efron ', ' R. Tibshirani']"
1,@articleShimodaira2000ImprovingPI,2000,Improving predictive inference under covariate shift by weighting the log-likelihood function,"Shimodaira, Hidetoshi. “Improving predictive inference under covariate shift by weighting the log-likelihood function.” Journal of Statistical Planning and Inference 90 (2000): 227-244.",['Hidetoshi Shimodaira']
2,@inproceedingsEfron1993AnIT,1993,An Introduction to the Bootstrap,"Efron, B. and R. Tibshirani. “An Introduction to the Bootstrap.” (1993).","['B. Efron ', ' R. Tibshirani']"
3,@articleLyu2019ManifoldDB,2019,Manifold Denoising by Nonlinear Robust Principal Component Analysis,"Lyu, He et al. “Manifold Denoising by Nonlinear Robust Principal Component Analysis.” ArXiv abs/1911.03831 (2019): n. pag.","['He Lyu ', ' Ningyu Sha ', ' Shuyang Qin ', ' M. Yan ', ' Yuying Xie ', ' Rongrong Wang']"
